time	well1	fibro_id	time_exact	ocr	ecar	ppr	plate_id
4	E10	p3.I.2 5/6	20.752	118,742.05	105,149.29	186,997.49	2019-09-10_1
4	E11	p3.I.2 5/6	20.752	103,861.27	107,340.84	190,894.95	2019-09-10_1
4	E12	p3.I.2 5/6	20.752	95,908.60	125,360.89	222,941.80	2019-09-10_1
4	F01	p3.II.2 3/4	20.752	113,349.30	68,707.66	122,189.70	2019-09-10_1
4	F02	p3.II.2 3/4	20.752	134,783.09	73,846.23	131,328.13	2019-09-10_1
4	F03	p3.II.2 3/4	20.752	130,492.27	65,851.80	117,110.84	2019-09-10_1
4	F04	p3.II.2 3/4	20.752	126,649.52	73,843.45	131,323.19	2019-09-10_1
4	F05	p3.II.2 3/4	20.752	142,727.08	69,219.04	123,099.14	2019-09-10_1
4	F06	p3.II.2 3/4	20.752	130,532.84	60,471.38	107,542.30	2019-09-10_1
4	F07	p3.II.2 5/6	20.752	132,887.11	64,331.33	114,406.83	2019-09-10_1
4	F08	p3.II.2 5/6	20.752	122,507.72	57,769.68	102,737.59	2019-09-10_1
4	F09	p3.II.2 5/6	20.752	111,694.25	62,704.55	111,513.78	2019-09-10_1
4	F10	p3.II.2 5/6	20.752	128,147.89	64,674.24	115,016.68	2019-09-10_1
4	F11	p3.II.2 5/6	20.752	116,980.53	60,957.78	108,407.32	2019-09-10_1
4	F12	p3.II.2 5/6	20.752	117,624.93	46,384.76	82,490.66	2019-09-10_1
4	G01	p3.III.1 3/4	20.752	84,904.07	47,043.79	83,662.68	2019-09-10_1
4	G02	p3.III.1 3/4	20.752	114,924.85	69,988.70	124,467.90	2019-09-10_1
4	G03	p3.III.1 3/4	20.752	108,061.58	77,148.97	137,201.74	2019-09-10_1
4	G04	p3.III.1 3/4	20.752	119,451.91	73,819.76	131,281.06	2019-09-10_1
4	G05	p3.III.1 3/4	20.752	109,791.80	70,547.91	125,462.40	2019-09-10_1
4	G06	p3.III.1 3/4	20.752	112,263.02	61,888.94	110,063.30	2019-09-10_1
4	G07	p3.III.1 5/6	20.752	112,459.96	55,475.79	98,658.15	2019-09-10_1
4	G08	p3.III.1 5/6	20.752	109,415.47	69,587.09	123,753.68	2019-09-10_1
4	G09	p3.III.1 5/6	20.752	118,244.61	77,361.67	137,579.99	2019-09-10_1
4	G10	p3.III.1 5/6	20.752	121,460.13	72,750.17	129,378.91	2019-09-10_1
4	G11	p3.III.1 5/6	20.752	99,051.75	61,549.93	109,460.39	2019-09-10_1
4	G12	p3.III.1 5/6	20.752	107,314.96	92,503.04	164,507.40	2019-09-10_1
4	H01	Background	20.752	0	0	0	2019-09-10_1
4	H02	Background	20.752	0	0	0	2019-09-10_1
4	H03	Background	20.752	0	0	0	2019-09-10_1
4	H04	Background	20.752	0	0	0	2019-09-10_1
4	H05	Background	20.752	0	0	0	2019-09-10_1
4	H06	Background	20.752	0	0	0	2019-09-10_1
4	H07	Background	20.752	0	0	0	2019-09-10_1
4	H08	Background	20.752	0	0	0	2019-09-10_1
4	H09	Background	20.752	0	0	0	2019-09-10_1
4	H10	Background	20.752	0	0	0	2019-09-10_1
4	H11	Background	20.752	0	0	0	2019-09-10_1
4	H12	Background	20.752	0	0	0	2019-09-10_1
5	A01	Background	27.371	0	0	0	2019-09-10_1
5	A02	Background	27.371	0	0	0	2019-09-10_1
5	A03	Background	27.371	0	0	0	2019-09-10_1
5	A04	Background	27.371	0	0	0	2019-09-10_1
5	A05	Background	27.371	0	0	0	2019-09-10_1
5	A06	Background	27.371	0	0	0	2019-09-10_1
5	A07	Background	27.371	0	0	0	2019-09-10_1
5	A08	Background	27.371	0	0	0	2019-09-10_1
5	A09	Background	27.371	0	0	0	2019-09-10_1
5	A10	Background	27.371	0	0	0	2019-09-10_1
5	A11	Background	27.371	0	0	0	2019-09-10_1
5	A12	Background	27.371	0	0	0	2019-09-10_1
5	B01	c1 3/4	27.371	62,410.02	102,006.98	181,409.22	2019-09-10_1
5	B02	c1 3/4	27.371	50,012.58	94,324.35	167,746.42	2019-09-10_1
5	B03	c1 3/4	27.371	47,501.28	145,381.56	258,546.57	2019-09-10_1
5	B04	c1 3/4	27.371	47,627.22	107,269.13	190,767.42	2019-09-10_1
5	B05	c1 3/4	27.371	38,716.83	90,326.32	160,636.33	2019-09-10_1
5	B06	c1 3/4	27.371	40,601.01	104,906.91	186,566.45	2019-09-10_1
5	B07	c1 5/6	27.371	43,600.50	104,970.95	186,680.34	2019-09-10_1
5	B08	c1 5/6	27.371	41,778.63	100,278.47	178,335.24	2019-09-10_1
5	B09	c1 5/6	27.371	43,214.72	111,445.37	198,194.44	2019-09-10_1
5	B10	c1 5/6	27.371	37,292.05	106,499.67	189,399.01	2019-09-10_1
5	B11	c1 5/6	27.371	41,339.87	97,159.27	172,788.05	2019-09-10_1
5	B12	c1 5/6	27.371	36,208.99	115,917.13	206,147.02	2019-09-10_1
5	C01	c3 3/4	27.371	45,220.63	63,285.47	112,546.88	2019-09-10_1
5	C02	c3 3/4	27.371	48,016.40	115,453.50	205,322.51	2019-09-10_1
5	C03	c3 3/4	27.371	47,014.49	111,387.85	198,092.16	2019-09-10_1
5	C04	c3 3/4	27.371	58,191.60	99,399.57	176,772.20	2019-09-10_1
5	C05	c3 3/4	27.371	48,425.54	86,802.84	154,370.16	2019-09-10_1
5	C06	c3 3/4	27.371	63,519.74	72,831.68	129,523.86	2019-09-10_1
5	C07	c3 5/6	27.371	57,720.97	75,739.74	134,695.55	2019-09-10_1
5	C08	c3 5/6	27.371	51,205.31	126,647.74	225,230.35	2019-09-10_1
5	C09	c3 5/6	27.371	46,504.00	120,479.21	214,260.23	2019-09-10_1
5	C10	c3 5/6	27.371	46,960.37	92,012.83	163,635.62	2019-09-10_1
5	C11	c3 5/6	27.371	42,390.51	108,872.21	193,618.35	2019-09-10_1
5	C12	c3 5/6	27.371	38,228.67	130,067.04	231,311.22	2019-09-10_1
5	D01	c2 3/4	27.371	38,857.26	86,867.30	154,484.81	2019-09-10_1
5	D02	c2 3/4	27.371	45,323.58	109,370.73	194,504.91	2019-09-10_1
5	D03	c2 3/4	27.371	50,521.49	89,719.31	159,556.82	2019-09-10_1
5	D04	c2 3/4	27.371	47,007.47	88,674.82	157,699.30	2019-09-10_1
5	D05	c2 3/4	27.371	50,873.97	97,711.08	173,769.39	2019-09-10_1
5	D06	c2 3/4	27.371	49,205.66	95,245.01	169,383.72	2019-09-10_1
5	D07	c2 5/6	27.371	54,630.53	80,096.10	142,442.91	2019-09-10_1
5	D08	c2 5/6	27.371	34,345.73	104,193.55	185,297.81	2019-09-10_1
5	D09	c2 5/6	27.371	43,608.10	99,994.92	177,830.96	2019-09-10_1
5	D10	c2 5/6	27.371	44,708.51	105,453.14	187,537.87	2019-09-10_1
5	D11	c2 5/6	27.371	33,628.57	99,679.40	177,269.84	2019-09-10_1
5	D12	c2 5/6	27.371	32,294.50	85,945.22	152,844.97	2019-09-10_1
5	E01	p3.I.2 3/4	27.371	36,807.53	153,536.88	273,049.99	2019-09-10_1
5	E02	p3.I.2 3/4	27.371	34,024.46	158,449.31	281,786.26	2019-09-10_1
5	E03	p3.I.2 3/4	27.371	44,349.00	155,515.56	276,568.87	2019-09-10_1
5	E04	p3.I.2 3/4	27.371	44,317.32	157,498.51	280,095.36	2019-09-10_1
5	E05	p3.I.2 3/4	27.371	43,007.50	141,459.92	251,572.33	2019-09-10_1
5	E06	p3.I.2 3/4	27.371	40,006.99	115,280.05	205,014.04	2019-09-10_1
5	E07	p3.I.2 5/6	27.371	44,214.37	126,300.10	224,612.10	2019-09-10_1
5	E08	p3.I.2 5/6	27.371	46,049.86	141,713.14	252,022.65	2019-09-10_1
5	E09	p3.I.2 5/6	27.371	40,978.50	132,119.26	234,960.90	2019-09-10_1
5	E10	p3.I.2 5/6	27.371	46,127.56	139,404.35	247,916.69	2019-09-10_1
5	E11	p3.I.2 5/6	27.371	33,703.69	146,577.40	260,673.25	2019-09-10_1
5	E12	p3.I.2 5/6	27.371	26,762.23	152,900.07	271,917.48	2019-09-10_1
5	F01	p3.II.2 3/4	27.371	35,117.15	100,057.52	177,942.29	2019-09-10_1
5	F02	p3.II.2 3/4	27.371	43,383.24	112,438.19	199,960.07	2019-09-10_1
5	F03	p3.II.2 3/4	27.371	39,377.89	92,930.43	165,267.47	2019-09-10_1
5	F04	p3.II.2 3/4	27.371	39,305.26	108,755.55	193,410.86	2019-09-10_1
5	F05	p3.II.2 3/4	27.371	47,057.98	104,570.34	185,967.88	2019-09-10_1
5	F06	p3.II.2 3/4	27.371	41,677.26	98,688.29	175,507.25	2019-09-10_1
5	F07	p3.II.2 5/6	27.371	45,415.78	103,865.48	184,714.36	2019-09-10_1
5	F08	p3.II.2 5/6	27.371	40,538.22	91,977.18	163,572.21	2019-09-10_1
5	F09	p3.II.2 5/6	27.371	32,486.07	100,011.60	177,860.62	2019-09-10_1
5	F10	p3.II.2 5/6	27.371	43,761.33	101,465.09	180,445.51	2019-09-10_1
5	F11	p3.II.2 5/6	27.371	32,645.20	98,567.50	175,292.45	2019-09-10_1
5	F12	p3.II.2 5/6	27.371	38,051.36	77,767.22	138,301.23	2019-09-10_1
5	G01	p3.III.1 3/4	27.371	26,085.33	69,992.99	124,475.54	2019-09-10_1
5	G02	p3.III.1 3/4	27.371	41,775.95	105,610.00	187,816.82	2019-09-10_1
5	G03	p3.III.1 3/4	27.371	33,551.74	117,710.96	209,337.18	2019-09-10_1
5	G04	p3.III.1 3/4	27.371	37,837.79	113,872.36	202,510.61	2019-09-10_1
5	G05	p3.III.1 3/4	27.371	33,389.90	108,921.50	193,705.99	2019-09-10_1
5	G06	p3.III.1 3/4	27.371	35,038.03	102,118.87	181,608.21	2019-09-10_1
5	G07	p3.III.1 5/6	27.371	34,651.04	89,227.99	158,683.06	2019-09-10_1
5	G08	p3.III.1 5/6	27.371	33,612.75	111,042.58	197,478.12	2019-09-10_1
5	G09	p3.III.1 5/6	27.371	33,807.71	120,285.67	213,916.04	2019-09-10_1
5	G10	p3.III.1 5/6	27.371	50,346.63	115,924.88	206,160.81	2019-09-10_1
5	G11	p3.III.1 5/6	27.371	27,041.30	100,206.90	178,207.94	2019-09-10_1
5	G12	p3.III.1 5/6	27.371	29,958.69	128,310.21	228,186.88	2019-09-10_1
5	H01	Background	27.371	0	0	0	2019-09-10_1
5	H02	Background	27.371	0	0	0	2019-09-10_1
5	H03	Background	27.371	0	0	0	2019-09-10_1
5	H04	Background	27.371	0	0	0	2019-09-10_1
5	H05	Background	27.371	0	0	0	2019-09-10_1
5	H06	Background	27.371	0	0	0	2019-09-10_1
5	H07	Background	27.371	0	0	0	2019-09-10_1
5	H08	Background	27.371	0	0	0	2019-09-10_1
5	H09	Background	27.371	0	0	0	2019-09-10_1
5	H10	Background	27.371	0	0	0	2019-09-10_1
5	H11	Background	27.371	0	0	0	2019-09-10_1
5	H12	Background	27.371	0	0	0	2019-09-10_1
6	A01	Background	33.873	0	0	0	2019-09-10_1
6	A02	Background	33.873	0	0	0	2019-09-10_1
6	A03	Background	33.873	0	0	0	2019-09-10_1
6	A04	Background	33.873	0	0	0	2019-09-10_1
6	A05	Background	33.873	0	0	0	2019-09-10_1
6	A06	Background	33.873	0	0	0	2019-09-10_1
6	A07	Background	33.873	0	0	0	2019-09-10_1
6	A08	Background	33.873	0	0	0	2019-09-10_1
6	A09	Background	33.873	0	0	0	2019-09-10_1
6	A10	Background	33.873	0	0	0	2019-09-10_1
6	A11	Background	33.873	0	0	0	2019-09-10_1
6	A12	Background	33.873	0	0	0	2019-09-10_1
6	B01	c1 3/4	33.873	62,720.71	114,515.90	203,655.08	2019-09-10_1
6	B02	c1 3/4	33.873	48,887.16	109,382.19	194,525.28	2019-09-10_1
6	B03	c1 3/4	33.873	46,899.60	151,077.29	268,675.85	2019-09-10_1
6	B04	c1 3/4	33.873	45,352.14	111,649.55	198,557.57	2019-09-10_1
6	B05	c1 3/4	33.873	38,360.08	103,119.50	183,387.73	2019-09-10_1
6	B06	c1 3/4	33.873	41,522.26	114,416.89	203,479.00	2019-09-10_1
6	B07	c1 5/6	33.873	43,240.79	113,355.95	201,592.22	2019-09-10_1
6	B08	c1 5/6	33.873	40,452.55	107,131.61	190,522.86	2019-09-10_1
6	B09	c1 5/6	33.873	42,984.53	120,000.86	213,409.53	2019-09-10_1
6	B10	c1 5/6	33.873	37,263.69	114,805.32	204,169.78	2019-09-10_1
6	B11	c1 5/6	33.873	42,082.36	101,903.50	181,225.19	2019-09-10_1
6	B12	c1 5/6	33.873	33,441.13	122,286.66	217,474.60	2019-09-10_1
6	C01	c3 3/4	33.873	48,219.81	71,646.28	127,415.74	2019-09-10_1
6	C02	c3 3/4	33.873	51,965.61	118,069.30	209,974.45	2019-09-10_1
6	C03	c3 3/4	33.873	47,564.01	121,307.22	215,732.76	2019-09-10_1
6	C04	c3 3/4	33.873	59,771.51	100,599.10	178,905.44	2019-09-10_1
6	C05	c3 3/4	33.873	44,728.70	95,972.12	170,676.82	2019-09-10_1
6	C06	c3 3/4	33.873	62,352.57	90,629.74	161,175.93	2019-09-10_1
6	C07	c3 5/6	33.873	58,764.34	90,680.57	161,266.33	2019-09-10_1
6	C08	c3 5/6	33.873	49,311.22	123,142.26	218,996.19	2019-09-10_1
6	C09	c3 5/6	33.873	43,739.26	118,149.73	210,117.47	2019-09-10_1
6	C10	c3 5/6	33.873	46,225.84	100,387.25	178,528.69	2019-09-10_1
6	C11	c3 5/6	33.873	41,502.78	110,101.84	195,805.12	2019-09-10_1
6	C12	c3 5/6	33.873	37,119.00	130,160.32	231,477.11	2019-09-10_1
6	D01	c2 3/4	33.873	38,613.14	89,011.89	158,298.75	2019-09-10_1
6	D02	c2 3/4	33.873	44,702.48	104,511.22	185,862.75	2019-09-10_1
6	D03	c2 3/4	33.873	51,153.11	86,749.46	154,275.23	2019-09-10_1
6	D04	c2 3/4	33.873	46,035.25	87,295.24	155,245.85	2019-09-10_1
6	D05	c2 3/4	33.873	48,615.41	94,716.60	168,444.01	2019-09-10_1
6	D06	c2 3/4	33.873	48,149.15	89,877.92	159,838.90	2019-09-10_1
6	D07	c2 5/6	33.873	54,143.15	84,087.58	149,541.35	2019-09-10_1
6	D08	c2 5/6	33.873	33,484.02	96,296.40	171,253.52	2019-09-10_1
6	D09	c2 5/6	33.873	41,431.09	93,921.12	167,029.32	2019-09-10_1
6	D10	c2 5/6	33.873	44,064.99	100,178.32	178,157.12	2019-09-10_1
6	D11	c2 5/6	33.873	35,524.97	97,079.18	172,645.62	2019-09-10_1
6	D12	c2 5/6	33.873	33,110.87	83,050.99	147,697.88	2019-09-10_1
6	E01	p3.I.2 3/4	33.873	37,540.93	158,241.84	281,417.30	2019-09-10_1
6	E02	p3.I.2 3/4	33.873	35,601.79	157,660.51	280,383.46	2019-09-10_1
6	E03	p3.I.2 3/4	33.873	43,853.41	155,537.17	276,607.30	2019-09-10_1
6	E04	p3.I.2 3/4	33.873	45,908.84	150,962.47	268,471.65	2019-09-10_1
6	E05	p3.I.2 3/4	33.873	42,788.36	140,674.45	250,175.45	2019-09-10_1
6	E06	p3.I.2 3/4	33.873	39,723.89	122,021.57	217,003.15	2019-09-10_1
6	E07	p3.I.2 5/6	33.873	41,901.13	126,333.08	224,670.74	2019-09-10_1
6	E08	p3.I.2 5/6	33.873	40,648.96	140,609.48	250,059.90	2019-09-10_1
6	E09	p3.I.2 5/6	33.873	36,984.19	129,030.53	229,467.90	2019-09-10_1
6	E10	p3.I.2 5/6	33.873	42,767.17	139,969.53	248,921.82	2019-09-10_1
6	E11	p3.I.2 5/6	33.873	35,685.38	144,394.70	256,791.53	2019-09-10_1
6	E12	p3.I.2 5/6	33.873	24,647.92	156,564.54	278,434.39	2019-09-10_1
6	F01	p3.II.2 3/4	33.873	33,421.28	103,668.00	184,363.17	2019-09-10_1
6	F02	p3.II.2 3/4	33.873	44,931.44	112,376.02	199,849.51	2019-09-10_1
6	F03	p3.II.2 3/4	33.873	38,539.07	100,372.94	178,503.24	2019-09-10_1
6	F04	p3.II.2 3/4	33.873	39,600.95	112,287.41	199,691.92	2019-09-10_1
6	F05	p3.II.2 3/4	33.873	48,710.80	109,210.56	194,220.06	2019-09-10_1
6	F06	p3.II.2 3/4	33.873	42,154.75	100,800.86	179,264.24	2019-09-10_1
6	F07	p3.II.2 5/6	33.873	44,189.85	102,329.91	181,983.52	2019-09-10_1
6	F08	p3.II.2 5/6	33.873	37,788.78	92,710.06	164,875.57	2019-09-10_1
6	F09	p3.II.2 5/6	33.873	31,007.66	94,218.71	167,558.56	2019-09-10_1
6	F10	p3.II.2 5/6	33.873	41,646.41	106,588.19	189,556.44	2019-09-10_1
6	F11	p3.II.2 5/6	33.873	32,332.65	102,183.87	181,723.79	2019-09-10_1
6	F12	p3.II.2 5/6	33.873	37,258.53	74,343.49	132,212.47	2019-09-10_1
6	G01	p3.III.1 3/4	33.873	26,408.62	73,544.12	130,790.86	2019-09-10_1
6	G02	p3.III.1 3/4	33.873	42,861.69	109,077.28	193,983.03	2019-09-10_1
6	G03	p3.III.1 3/4	33.873	34,857.17	120,445.21	214,199.76	2019-09-10_1
6	G04	p3.III.1 3/4	33.873	36,230.68	115,094.91	204,684.78	2019-09-10_1
6	G05	p3.III.1 3/4	33.873	32,740.80	111,053.17	197,496.95	2019-09-10_1
6	G06	p3.III.1 3/4	33.873	35,121.34	101,389.91	180,311.81	2019-09-10_1
6	G07	p3.III.1 5/6	33.873	34,069.94	94,776.29	168,550.15	2019-09-10_1
6	G08	p3.III.1 5/6	33.873	31,885.48	113,427.40	201,719.29	2019-09-10_1
6	G09	p3.III.1 5/6	33.873	33,884.08	119,776.37	213,010.30	2019-09-10_1
6	G10	p3.III.1 5/6	33.873	47,266.37	116,408.49	207,020.85	2019-09-10_1
6	G11	p3.III.1 5/6	33.873	27,169.94	103,897.08	184,770.57	2019-09-10_1
6	G12	p3.III.1 5/6	33.873	29,781.88	130,289.18	231,706.27	2019-09-10_1
6	H01	Background	33.873	0	0	0	2019-09-10_1
6	H02	Background	33.873	0	0	0	2019-09-10_1
6	H03	Background	33.873	0	0	0	2019-09-10_1
6	H04	Background	33.873	0	0	0	2019-09-10_1
6	H05	Background	33.873	0	0	0	2019-09-10_1
6	H06	Background	33.873	0	0	0	2019-09-10_1
6	H07	Background	33.873	0	0	0	2019-09-10_1
6	H08	Background	33.873	0	0	0	2019-09-10_1
6	H09	Background	33.873	0	0	0	2019-09-10_1
6	H10	Background	33.873	0	0	0	2019-09-10_1
6	H11	Background	33.873	0	0	0	2019-09-10_1
6	H12	Background	33.873	0	0	0	2019-09-10_1
7	A01	Background	40.367	0	0	0	2019-09-10_1
7	A02	Background	40.367	0	0	0	2019-09-10_1
7	A03	Background	40.367	0	0	0	2019-09-10_1
7	A04	Background	40.367	0	0	0	2019-09-10_1
7	A05	Background	40.367	0	0	0	2019-09-10_1
7	A06	Background	40.367	0	0	0	2019-09-10_1
7	A07	Background	40.367	0	0	0	2019-09-10_1
7	A08	Background	40.367	0	0	0	2019-09-10_1
7	A09	Background	40.367	0	0	0	2019-09-10_1
7	A10	Background	40.367	0	0	0	2019-09-10_1
7	A11	Background	40.367	0	0	0	2019-09-10_1
7	A12	Background	40.367	0	0	0	2019-09-10_1
7	B01	c1 3/4	40.367	63,064.29	114,410.39	203,467.43	2019-09-10_1
7	B02	c1 3/4	40.367	50,190.77	108,583.01	193,104.03	2019-09-10_1
7	B03	c1 3/4	40.367	45,314.88	152,942.66	271,993.23	2019-09-10_1
7	B04	c1 3/4	40.367	46,693.95	111,167.03	197,699.44	2019-09-10_1
7	B05	c1 3/4	40.367	39,849.98	104,302.71	185,491.94	2019-09-10_1
7	B06	c1 3/4	40.367	41,924.78	117,376.31	208,742.04	2019-09-10_1
7	B07	c1 5/6	40.367	42,548.22	113,197.63	201,310.66	2019-09-10_1
7	B08	c1 5/6	40.367	41,512.77	108,370.75	192,726.55	2019-09-10_1
7	B09	c1 5/6	40.367	42,116.56	121,269.64	215,665.92	2019-09-10_1
7	B10	c1 5/6	40.367	35,677.67	113,709.52	202,221.02	2019-09-10_1
7	B11	c1 5/6	40.367	40,864.52	100,125.51	178,063.21	2019-09-10_1
7	B12	c1 5/6	40.367	35,067.74	125,894.29	223,890.40	2019-09-10_1
7	C01	c3 3/4	40.367	46,159.09	66,856.25	118,897.16	2019-09-10_1
7	C02	c3 3/4	40.367	51,046.20	125,031.18	222,355.44	2019-09-10_1
7	C03	c3 3/4	40.367	45,987.22	122,366.91	217,617.32	2019-09-10_1
7	C04	c3 3/4	40.367	63,441.86	105,622.72	187,839.44	2019-09-10_1
7	C05	c3 3/4	40.367	48,007.66	101,161.99	179,906.49	2019-09-10_1
7	C06	c3 3/4	40.367	59,871.05	98,753.11	175,622.53	2019-09-10_1
7	C07	c3 5/6	40.367	61,870.59	95,839.73	170,441.37	2019-09-10_1
7	C08	c3 5/6	40.367	50,649.81	124,925.84	222,168.11	2019-09-10_1
7	C09	c3 5/6	40.367	42,413.42	124,364.16	221,169.22	2019-09-10_1
7	C10	c3 5/6	40.367	47,849.70	103,761.49	184,529.44	2019-09-10_1
7	C11	c3 5/6	40.367	40,649.33	110,052.94	195,718.15	2019-09-10_1
7	C12	c3 5/6	40.367	34,550.00	132,570.63	235,763.61	2019-09-10_1
7	D01	c2 3/4	40.367	39,739.71	89,486.44	159,142.69	2019-09-10_1
7	D02	c2 3/4	40.367	43,536.44	106,175.22	188,822.01	2019-09-10_1
7	D03	c2 3/4	40.367	51,246.48	87,286.15	155,229.68	2019-09-10_1
7	D04	c2 3/4	40.367	46,777.20	87,925.24	156,366.25	2019-09-10_1
7	D05	c2 3/4	40.367	49,359.57	95,629.82	170,068.06	2019-09-10_1
7	D06	c2 3/4	40.367	47,644.19	90,406.33	160,778.62	2019-09-10_1
7	D07	c2 5/6	40.367	55,643.51	85,257.62	151,622.15	2019-09-10_1
7	D08	c2 5/6	40.367	34,267.49	94,807.95	168,606.46	2019-09-10_1
7	D09	c2 5/6	40.367	40,669.44	93,904.70	167,000.12	2019-09-10_1
7	D10	c2 5/6	40.367	43,869.71	100,640.13	178,978.40	2019-09-10_1
7	D11	c2 5/6	40.367	35,863.33	96,138.44	170,972.61	2019-09-10_1
7	D12	c2 5/6	40.367	32,814.35	84,064.49	149,500.28	2019-09-10_1
7	E01	p3.I.2 3/4	40.367	38,958.05	158,123.91	281,207.56	2019-09-10_1
7	E02	p3.I.2 3/4	40.367	35,692.34	157,600.98	280,277.58	2019-09-10_1
7	E03	p3.I.2 3/4	40.367	43,456.14	159,593.14	283,820.44	2019-09-10_1
7	E04	p3.I.2 3/4	40.367	46,510.99	154,485.33	274,736.72	2019-09-10_1
7	E05	p3.I.2 3/4	40.367	42,876.87	143,819.55	255,768.69	2019-09-10_1
7	E06	p3.I.2 3/4	40.367	38,203.67	126,849.56	225,589.26	2019-09-10_1
7	E07	p3.I.2 5/6	40.367	44,216.32	129,174.47	229,723.87	2019-09-10_1
7	E08	p3.I.2 5/6	40.367	40,057.11	141,886.46	252,330.88	2019-09-10_1
7	E09	p3.I.2 5/6	40.367	36,579.61	130,741.81	232,511.23	2019-09-10_1
7	E10	p3.I.2 5/6	40.367	41,477.30	142,022.46	252,572.75	2019-09-10_1
7	E11	p3.I.2 5/6	40.367	33,787.32	144,923.60	257,732.12	2019-09-10_1
7	E12	p3.I.2 5/6	40.367	25,069.91	156,545.85	278,401.13	2019-09-10_1
7	F01	p3.II.2 3/4	40.367	34,543.96	100,466.48	178,669.59	2019-09-10_1
7	F02	p3.II.2 3/4	40.367	45,988.30	110,041.23	195,697.32	2019-09-10_1
7	F03	p3.II.2 3/4	40.367	38,876.13	101,977.78	181,357.28	2019-09-10_1
7	F04	p3.II.2 3/4	40.367	40,031.92	112,647.12	200,331.63	2019-09-10_1
7	F05	p3.II.2 3/4	40.367	47,502.80	109,687.01	195,067.38	2019-09-10_1
7	F06	p3.II.2 3/4	40.367	40,198.76	101,106.18	179,807.23	2019-09-10_1
7	F07	p3.II.2 5/6	40.367	44,526.48	103,672.40	184,370.99	2019-09-10_1
7	F08	p3.II.2 5/6	40.367	37,143.09	95,662.79	170,126.71	2019-09-10_1
7	F09	p3.II.2 5/6	40.367	29,747.69	95,623.38	170,056.62	2019-09-10_1
7	F10	p3.II.2 5/6	40.367	40,440.49	105,461.23	187,552.24	2019-09-10_1
7	F11	p3.II.2 5/6	40.367	31,176.84	100,712.38	179,106.89	2019-09-10_1
7	F12	p3.II.2 5/6	40.367	38,087.43	75,909.84	134,998.06	2019-09-10_1
7	G01	p3.III.1 3/4	40.367	25,677.30	75,180.33	133,700.69	2019-09-10_1
7	G02	p3.III.1 3/4	40.367	42,505.83	109,630.07	194,966.12	2019-09-10_1
7	G03	p3.III.1 3/4	40.367	31,816.94	119,986.03	213,383.15	2019-09-10_1
7	G04	p3.III.1 3/4	40.367	38,005.35	115,703.31	205,766.76	2019-09-10_1
7	G05	p3.III.1 3/4	40.367	32,117.80	111,412.76	198,136.45	2019-09-10_1
7	G06	p3.III.1 3/4	40.367	34,946.55	102,863.14	182,931.80	2019-09-10_1
7	G07	p3.III.1 5/6	40.367	34,799.84	92,642.50	164,755.43	2019-09-10_1
7	G08	p3.III.1 5/6	40.367	32,090.78	113,115.83	201,165.19	2019-09-10_1
7	G09	p3.III.1 5/6	40.367	34,365.08	121,035.14	215,248.90	2019-09-10_1
7	G10	p3.III.1 5/6	40.367	46,822.77	116,905.87	207,905.40	2019-09-10_1
7	G11	p3.III.1 5/6	40.367	27,103.16	102,288.13	181,909.21	2019-09-10_1
7	G12	p3.III.1 5/6	40.367	27,789.23	132,559.49	235,743.81	2019-09-10_1
7	H01	Background	40.367	0	0	0	2019-09-10_1
7	H02	Background	40.367	0	0	0	2019-09-10_1
7	H03	Background	40.367	0	0	0	2019-09-10_1
7	H04	Background	40.367	0	0	0	2019-09-10_1
7	H05	Background	40.367	0	0	0	2019-09-10_1
7	H06	Background	40.367	0	0	0	2019-09-10_1
7	H07	Background	40.367	0	0	0	2019-09-10_1
7	H08	Background	40.367	0	0	0	2019-09-10_1
7	H09	Background	40.367	0	0	0	2019-09-10_1
7	H10	Background	40.367	0	0	0	2019-09-10_1
7	H11	Background	40.367	0	0	0	2019-09-10_1
7	H12	Background	40.367	0	0	0	2019-09-10_1
8	A01	Background	46.975	0	0	0	2019-09-10_1
8	A02	Background	46.975	0	0	0	2019-09-10_1
8	A03	Background	46.975	0	0	0	2019-09-10_1
8	A04	Background	46.975	0	0	0	2019-09-10_1
8	A05	Background	46.975	0	0	0	2019-09-10_1
8	A06	Background	46.975	0	0	0	2019-09-10_1
8	A07	Background	46.975	0	0	0	2019-09-10_1
8	A08	Background	46.975	0	0	0	2019-09-10_1
8	A09	Background	46.975	0	0	0	2019-09-10_1
8	A10	Background	46.975	0	0	0	2019-09-10_1
8	A11	Background	46.975	0	0	0	2019-09-10_1
8	A12	Background	46.975	0	0	0	2019-09-10_1
8	B01	c1 3/4	46.975	222,060.16	127,641.20	226,997.12	2019-09-10_1
8	B02	c1 3/4	46.975	244,931.45	116,184.91	206,623.25	2019-09-10_1
8	B03	c1 3/4	46.975	218,113.20	168,420.57	299,519.14	2019-09-10_1
8	B04	c1 3/4	46.975	239,094.67	128,614.44	228,727.92	2019-09-10_1
8	B05	c1 3/4	46.975	232,925.99	111,126.03	197,626.54	2019-09-10_1
8	B06	c1 3/4	46.975	255,501.85	129,660.75	230,588.68	2019-09-10_1
8	B07	c1 5/6	46.975	228,047.35	121,938.53	216,855.48	2019-09-10_1
8	B08	c1 5/6	46.975	241,248.47	111,500.13	198,291.83	2019-09-10_1
